// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_X	FreeAcc_Y	FreeAcc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
18295	0	9.594952	0.440420	4.734792	-1.246653	-0.057570	0.822993	0.159395	-0.387418	0.212436	-0.849609	0.104980	-0.245361	0.095853	0.004468	0.047537	0.999997	0.000797	-0.001937	0.001062	-0.537446	0.069333	0.840443	-0.089503	-0.995675	0.024904	0.838535	-0.061838	0.541327
18296	0	10.250297	-0.142358	4.231068	-1.927551	0.582654	1.093076	0.139189	-0.395646	0.181523	-0.849854	0.109375	-0.245605	0.102420	-0.001360	0.042512	0.999997	0.000696	-0.001978	0.000908	-0.534254	0.067315	0.842639	-0.087475	-0.995875	0.024095	0.840786	-0.060837	0.537939
18297	0	11.112605	-0.653646	3.703268	-2.745500	1.166509	1.533360	0.140957	-0.346440	0.136550	-0.854004	0.102783	-0.242920	0.111066	-0.006487	0.037221	0.999998	0.000705	-0.001732	0.000683	-0.531275	0.065764	0.844643	-0.085785	-0.996034	0.023592	0.842845	-0.059924	0.534809
18298	0	11.984475	-1.100238	3.548362	-3.269298	1.668297	2.185540	0.169949	-0.231198	0.085197	-0.847656	0.109375	-0.240967	0.119808	-0.010982	0.035613	0.999999	0.000850	-0.001156	0.000426	-0.529366	0.064810	0.845914	-0.084013	-0.996182	0.023748	0.844223	-0.058497	0.532790
18299	0	13.101462	-1.490478	4.910557	-2.658662	2.050084	3.851575	0.289133	-0.070737	0.037004	-0.849365	0.100586	-0.231201	0.131000	-0.014952	0.049130	0.999999	0.001446	-0.000354	0.000185	-0.528608	0.064417	0.846418	-0.081608	-0.996354	0.024862	0.844934	-0.055932	0.531938
18300	0	14.763004	-1.302262	10.227236	0.915506	1.707530	8.089383	0.569521	0.306624	0.005472	-0.849365	0.098389	-0.240479	0.147787	-0.013309	0.102008	0.999995	0.002848	0.001533	0.000027	-0.531171	0.064557	0.844802	-0.076883	-0.996652	0.027821	0.843769	-0.050174	0.534356
18301	0	14.392299	3.127446	10.112375	0.641821	-2.701026	7.835877	0.118456	0.123298	0.146098	-0.847168	0.100586	-0.240479	0.143962	0.031320	0.101054	0.999999	0.000592	0.000616	0.000730	-0.532128	0.063178	0.844303	-0.075347	-0.996789	0.027100	0.843304	-0.049195	0.535180
18302	0	14.510873	3.408778	6.394311	-2.570067	-2.840533	5.947953	-0.392586	-0.270400	0.425201	-0.854492	0.111572	-0.236328	0.144949	0.034522	0.064072	0.999995	-0.001963	-0.001352	0.002126	-0.530139	0.058833	0.845867	-0.076516	-0.996839	0.021378	0.844451	-0.053388	0.532965
18303	0	11.766238	4.023102	9.204120	1.230617	-3.855651	5.119304	-0.312019	-0.063205	0.506527	-0.852051	0.107178	-0.233887	0.117531	0.040672	0.092015	0.999996	-0.001560	-0.000316	0.002533	-0.529798	0.053766	0.846418	-0.076692	-0.996937	0.015324	0.844649	-0.056795	0.532299
18304	0	10.266075	2.666934	8.852314	1.849010	-2.677562	3.614092	-0.951636	-0.419186	0.472661	-0.847900	0.115967	-0.231934	0.102411	0.027333	0.088609	0.999984	-0.004758	-0.002096	0.002363	-0.526600	0.048828	0.848710	-0.082354	-0.996584	0.006237	0.846115	-0.066610	0.528822
18305	0	10.087121	0.704124	6.161789	-0.140978	-0.663557	2.009013	-0.779155	-0.312728	0.353198	-0.852295	0.113770	-0.229492	0.100762	0.007460	0.061747	0.999990	-0.003896	-0.001564	0.001766	-0.524064	0.045110	0.850484	-0.087308	-0.996181	-0.000961	0.847192	-0.074757	0.526001
18306	0	8.420372	0.545484	7.232180	1.662620	-0.730749	1.151167	-0.506599	0.013583	0.201067	-0.850342	0.120361	-0.227295	0.084203	0.005723	0.072302	0.999996	-0.002533	0.000068	0.001005	-0.524327	0.043149	0.850423	-0.090658	-0.995868	-0.005366	0.846677	-0.079912	0.526072
18307	0	6.856102	-0.037281	7.019454	2.352245	-0.258108	-0.290067	-0.730695	-0.030318	0.105003	-0.854492	0.115967	-0.227295	0.068550	-0.000080	0.070206	0.999993	-0.003653	-0.000152	0.000525	-0.523984	0.042101	0.850687	-0.096502	-0.995281	-0.010184	0.846244	-0.087429	0.525574
18308	0	6.787193	-1.497558	5.848618	1.543086	1.246381	-0.948134	-0.494540	-0.104450	0.100158	-0.845947	0.122559	-0.227539	0.067849	-0.014797	0.058558	0.999997	-0.002473	-0.000522	0.000501	-0.523168	0.041041	0.851241	-0.100276	-0.994866	-0.013664	0.846310	-0.092508	0.524597
18309	0	6.868017	-0.933223	6.751153	2.216230	0.581387	-0.412212	-0.000387	-0.024987	0.099687	-0.854492	0.113770	-0.229492	0.068676	-0.009298	0.067520	1.000000	-0.000002	-0.000125	0.000498	-0.522879	0.040046	0.851466	-0.099967	-0.994884	-0.014598	0.846525	-0.092752	0.524207
18310	0	6.403903	0.033656	7.647794	3.116447	-0.492827	-0.349881	-0.089246	0.107567	0.111072	-0.852539	0.122559	-0.227539	0.064080	0.000406	0.076443	1.000000	-0.000446	0.000538	0.000555	-0.523870	0.039072	0.850902	-0.100255	-0.994832	-0.016042	0.845878	-0.093711	0.525080
18311	0	5.991929	-0.352598	6.722072	2.577991	-0.060614	-1.177642	-0.302968	0.105234	0.167977	-0.852539	0.118164	-0.227295	0.059958	-0.003374	0.067194	0.999998	-0.001515	0.000526	0.000840	-0.524763	0.037521	0.850421	-0.102142	-0.994586	-0.019147	0.845098	-0.096911	0.525754
18312	0	5.967469	-0.682852	6.281627	2.248890	0.283727	-1.422350	-0.109618	-0.076903	0.229977	-0.845947	0.126953	-0.227539	0.059658	-0.006725	0.062843	0.999999	-0.000548	-0.000385	0.001150	-0.524317	0.035189	0.850796	-0.101976	-0.994550	-0.021710	0.845395	-0.098144	0.525048
18313	0	6.105085	-0.305705	7.013986	2.771786	-0.180737	-0.933162	-0.012312	-0.269711	0.290586	-0.854736	0.120361	-0.225098	0.060961	-0.002964	0.070222	0.999998	-0.000062	-0.001349	0.001453	-0.522173	0.032051	0.852237	-0.100764	-0.994613	-0.024333	0.846866	-0.098581	0.522589
18314	0	7.006905	-0.350413	7.525428	2.771732	-0.186442	0.093575	-0.097252	-0.485458	0.338597	-0.848389	0.131348	-0.213867	0.069892	-0.003349	0.075426	0.999996	-0.000486	-0.002427	0.001693	-0.518365	0.028233	0.854693	-0.099942	-0.994606	-0.027759	0.849300	-0.099809	0.518390
18315	0	7.765847	-0.312533	7.504060	2.406188	-0.238166	0.716803	-0.075937	-0.528133	0.335620	-0.850586	0.126953	-0.218262	0.077465	-0.002967	0.075246	0.999995	-0.000380	-0.002641	0.001678	-0.514060	0.024381	0.857408	-0.099057	-0.994595	-0.031107	0.852015	-0.100923	0.513697
18316	0	9.192190	-0.857491	7.027677	1.375133	0.345977	1.702901	-0.208435	-0.515866	0.252842	-0.846191	0.129150	-0.202148	0.091751	-0.008385	0.070522	0.999995	-0.001042	-0.002579	0.001264	-0.509879	0.021371	0.859981	-0.099655	-0.994428	-0.034373	0.854455	-0.103228	0.509168
18317	0	11.021235	-1.838803	5.712721	-0.531993	1.462576	2.639689	-0.176286	-0.342896	0.067167	-0.852783	0.126953	-0.204346	0.110120	-0.018301	0.057332	0.999998	-0.000881	-0.001714	0.000336	-0.506875	0.020360	0.861779	-0.101022	-0.994235	-0.035929	0.856080	-0.105270	0.506009
18318	0	10.439354	-1.197347	5.542243	-0.440740	0.830712	2.029853	0.064133	0.271498	-0.148692	-0.850586	0.131348	-0.209229	0.104460	-0.012069	0.055277	0.999999	0.000321	0.001357	-0.000743	-0.509016	0.022155	0.860472	-0.101343	-0.994258	-0.034351	0.854770	-0.104688	0.508338
18319	0	8.981465	-0.099919	6.123482	0.648583	-0.322540	1.033910	0.061190	0.505346	-0.368009	-0.854736	0.118164	-0.213379	0.089967	-0.001183	0.061007	0.999995	0.000306	0.002527	-0.001840	-0.512813	0.026354	0.858096	-0.102905	-0.994209	-0.030963	0.852311	-0.104181	0.512555
18320	0	8.393541	0.345199	5.642118	0.447025	-0.681490	0.273913	0.126529	0.485101	-0.533395	-0.857178	0.122559	-0.218262	0.084081	0.003192	0.056219	0.999993	0.000633	0.002425	-0.002667	-0.516357	0.032190	0.855768	-0.104687	-0.994171	-0.025770	0.849950	-0.102895	0.516718
18321	0	6.998966	1.474148	5.658013	1.013868	-1.791860	-0.928294	0.212788	0.669096	-0.639241	-0.852051	0.107178	-0.222168	0.070225	0.014457	0.056361	0.999989	0.001064	0.003345	-0.003196	-0.521221	0.039242	0.852519	-0.106397	-0.994137	-0.019290	0.846763	-0.100760	0.522340
18322	0	5.712058	1.868703	5.776028	1.691467	-2.191317	-1.950194	0.087555	0.589195	-0.675482	-0.851807	0.100586	-0.231201	0.057353	0.018468	0.057600	0.999990	0.000438	0.002946	-0.003377	-0.525442	0.046578	0.849553	-0.109306	-0.993922	-0.013112	0.843779	-0.099751	0.527340
18323	0	5.010445	1.918439	5.127896	1.473153	-2.163877	-2.868084	0.157757	0.351014	-0.645290	-0.849121	0.089600	-0.237793	0.050256	0.018982	0.051206	0.999993	0.000789	0.001755	-0.003226	-0.527556	0.053357	0.847843	-0.111560	-0.993734	-0.006878	0.842163	-0.098213	0.530203
18324	0	4.502788	2.334393	5.284428	1.811128	-2.581324	-3.201626	0.150464	0.096930	-0.567093	-0.849121	0.091553	-0.226318	0.045119	0.023176	0.052840	0.999996	0.000752	0.000485	-0.002835	-0.527704	0.059118	0.847369	-0.113399	-0.993549	-0.001303	0.841825	-0.096778	0.531003
18325	0	5.150331	2.074375	5.017895	1.280685	-2.226618	-2.783454	0.152519	-0.242273	-0.505421	-0.850830	0.080566	-0.230469	0.051495	0.020575	0.050257	0.999996	0.000763	-0.001211	-0.002527	-0.524959	0.063928	0.848723	-0.114946	-0.993365	0.003726	0.843330	-0.095601	0.528824
18326	0	5.990430	2.121449	5.087400	0.917999	-2.193732	-2.027312	0.177369	-0.391664	-0.476590	-0.851074	0.082764	-0.223633	0.059855	0.021027	0.051010	0.999995	0.000887	-0.001958	-0.002383	-0.521070	0.068322	0.850775	-0.116055	-0.993205	0.008680	0.845587	-0.094214	0.525459
18327	0	6.511633	2.127700	5.055267	0.653324	-2.130241	-1.595677	0.026029	-0.452111	-0.492120	-0.854980	0.069580	-0.223145	0.065054	0.021110	0.050703	0.999994	0.000130	-0.002261	-0.002461	-0.516542	0.072807	0.853161	-0.118548	-0.992864	0.012955	0.848016	-0.094448	0.521487
18328	0	6.966040	1.854805	4.830398	0.299377	-1.778067	-1.324613	-0.121586	-0.544741	-0.514249	-0.853027	0.073975	-0.218750	0.069576	0.018399	0.048482	0.999993	-0.000608	-0.002724	-0.002571	-0.511265	0.077424	0.855929	-0.122337	-0.992348	0.016689	0.850671	-0.096180	0.516825
18329	0	7.527295	1.559494	4.740998	0.021293	-1.407827	-0.891559	-0.185523	-0.635455	-0.550680	-0.847656	0.058594	-0.211182	0.075164	0.015432	0.047635	0.999991	-0.000928	-0.003177	-0.002753	-0.505043	0.082295	0.859162	-0.126867	-0.991710	0.020415	0.853719	-0.098689	0.511296
18330	0	8.184588	1.254715	4.544360	-0.384152	-1.006106	-0.429040	-0.299322	-0.652008	-0.574132	-0.852539	0.065186	-0.199707	0.081733	0.012381	0.045692	0.999989	-0.001497	-0.003260	-0.002871	-0.498691	0.087362	0.862366	-0.132423	-0.990907	0.023807	0.856605	-0.102324	0.505725
18331	0	8.553953	0.954450	4.125542	-0.834363	-0.606987	-0.323939	-0.400229	-0.504788	-0.583179	-0.854004	0.047363	-0.199219	0.085463	0.009378	0.041452	0.999991	-0.002001	-0.002524	-0.002916	-0.493448	0.092639	0.864828	-0.138892	-0.989945	0.026793	0.858614	-0.106896	0.501354
18332	0	8.376941	0.716707	3.957973	-0.819732	-0.343083	-0.562684	-0.444764	-0.333457	-0.577986	-0.852051	0.052002	-0.194580	0.083724	0.007013	0.039704	0.999992	-0.002224	-0.001667	-0.002890	-0.489729	0.098024	0.866347	-0.145669	-0.988892	0.029546	0.859620	-0.111730	0.498568
18333	0	8.036227	0.673228	3.885206	-0.681773	-0.299070	-0.892225	-0.440895	-0.254558	-0.577358	-0.849121	0.034180	-0.194092	0.080332	0.006586	0.038940	0.999993	-0.002204	-0.001273	-0.002887	-0.486554	0.103469	0.867502	-0.152420	-0.987787	0.032329	0.860252	-0.116495	0.496382
18334	0	8.062174	0.604600	3.877938	-0.667139	-0.201501	-0.873067	-0.408961	-0.255887	-0.566045	-0.849121	0.036377	-0.194092	0.080589	0.005897	0.038870	0.999993	-0.002045	-0.001279	-0.002830	-0.483438	0.108784	0.868593	-0.158799	-0.986684	0.035190	0.860855	-0.120919	0.494275
18335	0	8.207492	0.627143	3.744361	-0.835153	-0.164776	-0.809813	-0.419416	-0.168910	-0.559727	-0.853271	0.027588	-0.189209	0.082061	0.006120	0.037500	0.999994	-0.002097	-0.000845	-0.002799	-0.480948	0.114125	0.869290	-0.165248	-0.985521	0.037958	0.861035	-0.125392	0.492844
18336	0	8.099211	0.547099	3.546184	-0.930496	-0.045789	-1.003375	-0.458243	-0.029970	-0.541980	-0.848877	0.031982	-0.184570	0.081001	0.005333	0.035462	0.999994	-0.002291	-0.000150	-0.002710	-0.479744	0.119455	0.869239	-0.171910	-0.984284	0.040385	0.860403	-0.130056	0.492740
18337	0	7.799259	0.495274	3.479100	-0.835095	0.004043	-1.299144	-0.477566	0.073958	-0.516106	-0.853027	0.018799	-0.193359	0.078018	0.004834	0.034751	0.999994	-0.002388	0.000370	-0.002581	-0.479343	0.124658	0.868729	-0.178629	-0.982998	0.042492	0.859257	-0.134812	0.493461
18338	0	7.636439	0.432928	3.496751	-0.738465	0.065044	-1.435320	-0.512216	0.132347	-0.469361	-0.853027	0.018799	-0.195801	0.076398	0.004239	0.034906	0.999994	-0.002561	0.000662	-0.002347	-0.479591	0.129481	0.867887	-0.185391	-0.981679	0.044011	0.857684	-0.139791	0.494809
18339	0	7.535124	0.243298	3.356815	-0.785236	0.275345	-1.602142	-0.558461	0.168033	-0.423868	-0.850098	0.007813	-0.197754	0.075384	0.002367	0.033498	0.999994	-0.002792	0.000840	-0.002119	-0.480095	0.133907	0.866936	-0.192347	-0.980299	0.044898	0.855869	-0.145197	0.496394
18340	0	7.399975	0.161632	3.336686	-0.739611	0.355504	-1.735203	-0.562029	0.304112	-0.393307	-0.850098	0.007813	-0.193115	0.074053	0.001564	0.033250	0.999993	-0.002810	0.001521	-0.001967	-0.481890	0.138239	0.865258	-0.199156	-0.978912	0.045480	0.853299	-0.150405	0.499259
18341	0	7.149826	0.278940	3.794046	-0.277463	0.149408	-1.719899	-0.558352	0.361658	-0.346449	-0.849854	0.001221	-0.202148	0.071572	0.002771	0.037803	0.999993	-0.002792	0.001808	-0.001732	-0.484132	0.142209	0.863361	-0.205723	-0.977545	0.045657	0.850467	-0.155510	0.502517
18342	0	7.237315	0.377161	4.072215	-0.133456	0.029909	-1.500941	-0.597826	0.343724	-0.320385	-0.849854	-0.003174	-0.199707	0.072449	0.003777	0.040586	0.999993	-0.002989	0.001719	-0.001602	-0.486347	0.145911	0.861497	-0.212467	-0.976114	0.045379	0.847540	-0.160970	0.505731
18343	0	7.526026	0.511851	4.309180	-0.131963	-0.092752	-1.126723	-0.570543	0.338521	-0.300746	-0.847168	-0.009766	-0.208740	0.075341	0.005128	0.042950	0.999993	-0.002853	0.001693	-0.001504	-0.488424	0.149426	0.859717	-0.218898	-0.974707	0.045052	0.844704	-0.166185	0.508780
18344	0	8.142103	0.641261	4.548273	-0.292398	-0.161251	-0.470298	-0.538775	0.331786	-0.280186	-0.845459	-0.000977	-0.208984	0.081505	0.006421	0.045330	0.999994	-0.002694	0.001659	-0.001401	-0.490566	0.152743	0.857913	-0.224925	-0.973351	0.044681	0.841875	-0.171048	0.511849
18345	0	8.719366	0.464523	4.737493	-0.412831	0.071454	0.112597	-0.564553	0.383299	-0.251870	-0.847168	-0.011963	-0.213135	0.087290	0.004669	0.047195	0.999993	-0.002823	0.001916	-0.001259	-0.493075	0.155886	0.855907	-0.231044	-0.971951	0.043920	0.838746	-0.176096	0.515262
18346	0	9.046162	-0.073698	4.857365	-0.393571	0.628397	0.428528	-0.549899	0.473202	-0.213405	-0.845215	-0.007568	-0.218018	0.090575	-0.000700	0.048361	0.999993	-0.002749	0.002366	-0.001067	-0.496502	0.158832	0.853381	-0.236815	-0.970609	0.042870	0.835108	-0.180808	0.519522
18347	0	9.131741	-0.439633	5.268125	-0.052447	0.926674	0.697947	-0.464848	0.461150	-0.194862	-0.846924	-0.018555	-0.219971	0.091434	-0.004363	0.052481	0.999994	-0.002324	0.002306	-0.000974	-0.499740	0.161592	0.850969	-0.241796	-0.969414	0.042086	0.831742	-0.184729	0.523527
18348	0	9.154955	-0.492621	5.663421	0.236897	0.912080	0.922400	-0.393735	0.343332	-0.178506	-0.844727	-0.014160	-0.219971	0.091642	-0.004897	0.056487	0.999996	-0.001969	0.001717	-0.000893	-0.502121	0.163989	0.849107	-0.246072	-0.968362	0.041506	0.829050	-0.188100	0.526588
18349	0	9.158562	-0.384207	5.641990	0.166126	0.813147	0.919046	-0.352423	0.169907	-0.186227	-0.844727	-0.016357	-0.231689	0.091630	-0.003828	0.056349	0.999998	-0.001762	0.000850	-0.000931	-0.502928	0.166139	0.848211	-0.250066	-0.967352	0.041204	0.827363	-0.191386	0.528054
18350	0	9.272056	-0.357258	5.268713	-0.212916	0.877113	0.819496	-0.297161	-0.023699	-0.166553	-0.847168	-0.014160	-0.215332	0.092711	-0.003571	0.052703	0.999999	-0.001486	-0.000118	-0.000833	-0.502278	0.167731	0.848282	-0.253472	-0.966473	0.041017	0.826722	-0.194414	0.527953
18351	0	9.480692	-0.154550	4.919507	-0.644149	0.782663	0.821288	-0.197165	-0.184823	-0.152370	-0.848877	-0.022949	-0.224365	0.094760	-0.001569	0.049284	0.999999	-0.000986	-0.000924	-0.000762	-0.500223	0.168865	0.849271	-0.256009	-0.965794	0.041244	0.827186	-0.196790	0.526344
18352	0	9.855938	0.132458	4.583581	-1.157845	0.633896	0.977298	-0.154103	-0.269264	-0.137464	-0.842285	-0.022949	-0.215088	0.098498	0.001292	0.045967	0.999999	-0.000771	-0.001346	-0.000687	-0.497606	0.169687	0.850643	-0.258081	-0.965228	0.041573	0.828119	-0.198848	0.524097
18353	0	10.187371	0.429745	4.063756	-1.799205	0.505598	1.003434	-0.129471	-0.264811	-0.124147	-0.841797	-0.031738	-0.219482	0.101822	0.004261	0.040770	0.999999	-0.000647	-0.001324	-0.000621	-0.494949	0.170377	0.852055	-0.259915	-0.964721	0.041924	0.829138	-0.200711	0.521771
18354	0	10.567183	0.804848	3.583710	-2.453408	0.304970	1.098033	-0.097720	-0.268000	-0.108120	-0.839600	-0.029541	-0.212646	0.105628	0.008009	0.035975	0.999999	-0.000489	-0.001340	-0.000541	-0.492408	0.170908	0.853419	-0.261371	-0.964311	0.042308	0.830192	-0.202226	0.519505
18355	0	11.189998	1.095051	3.418633	-2.943023	0.165393	1.563315	-0.054467	-0.239410	-0.086213	-0.846191	-0.038574	-0.207520	0.111864	0.010912	0.034317	0.999999	-0.000272	-0.001197	-0.000431	-0.490044	0.171274	0.854706	-0.262393	-0.964014	0.042736	0.831268	-0.203327	0.517350
18356	0	12.168738	1.368429	4.967191	-2.184872	-0.238155	3.217790	0.138427	-0.088679	-0.086159	-0.839600	-0.029541	-0.219482	0.121671	0.013597	0.049735	1.000000	0.000692	-0.000443	-0.000431	-0.489045	0.171952	0.855142	-0.261776	-0.964118	0.044159	0.832051	-0.202260	0.516510
18357	0	13.536791	1.607370	12.264778	3.151778	-1.643932	8.176633	0.621680	0.368019	-0.221892	-0.839111	-0.042725	-0.218994	0.135611	0.015543	0.122447	0.999993	0.003108	0.001840	-0.001109	-0.491371	0.174846	0.853219	-0.257837	-0.964932	0.049250	0.831910	-0.195792	0.519222
18358	0	12.665390	-0.842715	10.380080	2.615766	0.981087	6.344770	-0.875982	0.164489	-0.443554	-0.839355	-0.038330	-0.212158	0.126721	-0.008254	0.103733	0.999988	-0.004380	0.000822	-0.002218	-0.491537	0.179477	0.852162	-0.267403	-0.962366	0.048446	0.828787	-0.204057	0.521031
18359	0	13.326266	-6.075569	6.200584	0.253118	6.998059	4.467071	0.095331	-0.337305	-0.479661	-0.841064	-0.051758	-0.218750	0.133012	-0.061105	0.062201	0.999996	0.000477	-0.001687	-0.002398	-0.487304	0.183425	0.853750	-0.269102	-0.961652	0.053009	0.830734	-0.203914	0.517977
18360	0	10.645342	-2.498774	10.359402	4.142249	2.315992	4.482748	1.082723	-0.526860	-0.549278	-0.836670	-0.051758	-0.207031	0.106110	-0.025841	0.103735	0.999978	0.005414	-0.002634	-0.002746	-0.481417	0.187687	0.856161	-0.262850	-0.962761	0.063256	0.836151	-0.194589	0.512823
18361	0	10.700366	-1.285297	8.044432	1.984577	1.706687	3.378576	0.412400	-0.917682	-0.538101	-0.836182	-0.060547	-0.195068	0.106598	-0.013307	0.080907	0.999984	0.002062	-0.004588	-0.002690	-0.472164	0.191102	0.860547	-0.262114	-0.962500	0.069926	0.841640	-0.192544	0.504549
18362	0	9.797433	0.623921	5.408847	-0.194671	0.269200	1.391022	0.865118	-0.525767	-0.512566	-0.838379	-0.064941	-0.192627	0.097847	0.005754	0.054371	0.999984	0.004326	-0.002629	-0.002563	-0.466360	0.195071	0.862818	-0.257330	-0.963117	0.078659	0.846339	-0.185346	0.499357
18363	0	7.959764	2.535621	6.588869	1.226669	-2.076770	0.549854	0.601448	-0.011302	-0.414611	-0.833252	-0.078125	-0.189941	0.079646	0.024993	0.065969	0.999993	0.003007	-0.000057	-0.002073	-0.465065	0.199052	0.862608	-0.254325	-0.963360	0.085185	0.847959	-0.179766	0.498648
18364	0	6.026229	2.404705	7.033523	2.537222	-2.358928	-0.892699	0.202494	0.413758	-0.348399	-0.831055	-0.073730	-0.192383	0.060449	0.023871	0.070235	0.999996	0.001012	0.002069	-0.001742	-0.467649	0.203175	0.860247	-0.254347	-0.962993	0.089173	0.846530	-0.177099	0.502019
18365	0	4.955272	1.693158	7.431813	3.533056	-1.921529	-1.659258	0.169453	0.378482	-0.333539	-0.828369	-0.084717	-0.203613	0.049721	0.016786	0.074238	0.999996	0.000847	0.001892	-0.001668	-0.469872	0.207065	0.858105	-0.254626	-0.962572	0.092848	0.845213	-0.174869	0.505010
18366	0	5.177237	1.769682	7.033523	3.059517	-1.845707	-1.649439	0.151675	0.140245	-0.340160	-0.830811	-0.084717	-0.198975	0.051852	0.017555	0.070312	0.999998	0.000758	0.000701	-0.001701	-0.470155	0.210611	0.857086	-0.255056	-0.962098	0.096504	0.844926	-0.173233	0.506053
18367	0	5.719974	1.724619	6.669069	2.505619	-1.598070	-1.366571	0.087568	0.077194	-0.292163	-0.832520	-0.097900	-0.200684	0.057251	0.017133	0.066676	0.999999	0.000438	0.000386	-0.001461	-0.469947	0.213571	0.856468	-0.255830	-0.961597	0.099412	0.844808	-0.172391	0.506537
18368	0	5.848926	1.696180	7.471958	3.134358	-1.662596	-0.850062	0.042738	-0.073012	-0.229313	-0.826172	-0.084717	-0.198975	0.058481	0.016879	0.074745	0.999999	0.000214	-0.000365	-0.001147	-0.468707	0.215678	0.856619	-0.256657	-0.961151	0.101565	0.845246	-0.172253	0.505854
18369	0	6.802205	1.670497	7.801530	3.008566	-1.481933	0.120916	0.097784	-0.600279	-0.168517	-0.825928	-0.093506	-0.189209	0.067801	0.016610	0.078227	0.999995	0.000489	-0.003001	-0.000843	-0.463090	0.216282	0.859517	-0.256748	-0.960924	0.103469	0.848309	-0.172764	0.500524
18370	0	9.096976	1.784299	7.465711	1.722902	-1.042072	1.918467	0.182230	-1.013701	-0.102759	-0.825928	-0.089111	-0.177734	0.090599	0.017728	0.075133	0.999987	0.000911	-0.005068	-0.000514	-0.454166	0.215544	0.864450	-0.255782	-0.960990	0.105232	0.853410	-0.173318	0.491581
18371	0	11.067644	1.967912	6.890172	0.409364	-0.708044	3.346713	0.165876	-0.878252	-0.031187	-0.832520	-0.093506	-0.173096	0.110375	0.019604	0.069403	0.999990	0.000829	-0.004391	-0.000156	-0.446481	0.214341	0.868742	-0.254631	-0.961180	0.106282	0.857798	-0.173756	0.483726
18372	0	12.051931	1.507777	6.461010	-0.195791	-0.000811	3.943346	-0.005660	-0.421497	0.077986	-0.823486	-0.093506	-0.170654	0.120377	0.015127	0.064863	0.999998	-0.000028	-0.002107	0.000390	-0.443024	0.212885	0.870867	-0.254447	-0.961309	0.105552	0.859643	-0.174827	0.480051
18373	0	12.037320	0.871145	6.010966	-0.394366	0.661373	3.648170	-0.065228	0.069069	0.203602	-0.821045	-0.097900	-0.172852	0.120385	0.008854	0.060065	0.999999	-0.000326	0.000345	0.001018	-0.444045	0.211070	0.870789	-0.254231	-0.961596	0.103439	0.859180	-0.175450	0.480653
18374	0	11.135816	0.527410	6.045328	0.076390	0.771583	2.845466	-0.105864	0.549196	0.311851	-0.823730	-0.089111	-0.177734	0.111515	0.005480	0.060144	0.999995	-0.000529	0.002746	0.001559	-0.449513	0.209062	0.868465	-0.253860	-0.962038	0.100191	0.856442	-0.175431	0.485521
18375	0	10.000395	0.028260	6.242127	0.790081	0.955706	1.910546	-0.152751	0.835534	0.429133	-0.823486	-0.093506	-0.189209	0.100263	0.000545	0.062002	0.999989	-0.000764	0.004178	0.002146	-0.457649	0.206419	0.864840	-0.253348	-0.962630	0.095694	0.852275	-0.175311	0.492843
18376	0	7.312434	-0.510772	6.548435	2.302160	0.840260	-0.293906	-0.282908	1.174571	0.554166	-0.823975	-0.084717	-0.194336	0.073521	-0.004812	0.065060	0.999978	-0.001415	0.005873	0.002771	-0.468992	0.203172	0.859516	-0.253296	-0.963242	0.089481	0.846101	-0.175746	0.503216
18377	0	5.162167	-1.344230	6.512607	3.388226	1.182391	-2.197570	-0.399840	0.947079	0.592059	-0.817383	-0.082520	-0.208252	0.051969	-0.013159	0.064907	0.999982	-0.001999	0.004735	0.002960	-0.478398	0.199161	0.855260	-0.253996	-0.963694	0.082337	0.840608	-0.177843	0.511616
18378	0	4.996186	-1.919209	5.752797	2.913556	1.808665	-2.743062	-0.088697	0.367939	0.627923	-0.822021	-0.073730	-0.203857	0.050127	-0.019009	0.057444	0.999993	-0.000443	0.001840	0.003140	-0.483040	0.193790	0.853884	-0.251835	-0.964743	0.076487	0.838601	-0.178091	0.514813
18379	0	4.392721	-1.512171	6.141851	3.393224	1.205579	-3.005526	-0.016836	0.315760	0.658257	-0.824463	-0.073730	-0.208496	0.044074	-0.014972	0.061350	0.999993	-0.000084	0.001579	0.003291	-0.487263	0.188013	0.852775	-0.248919	-0.965938	0.070733	0.837027	-0.177807	0.517466
18380	0	4.187976	-1.845910	5.762378	3.235651	1.529950	-3.382973	-0.114796	-0.000941	0.674775	-0.817871	-0.064697	-0.206543	0.041941	-0.018285	0.057635	0.999994	-0.000574	-0.000005	0.003374	-0.488893	0.181518	0.853250	-0.246699	-0.966953	0.064354	0.836734	-0.179034	0.517517
