// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_X	FreeAcc_Y	FreeAcc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
10591	0	9.035241	-0.103381	5.012340	-0.282682	-1.095791	0.458103	-2.478931	-0.023838	-1.465259	-0.530029	0.387451	-0.695068	0.090339	-0.001074	0.050147	0.999896	-0.012394	-0.000119	-0.007326	0.003908	-0.574210	0.818699	0.999040	0.037958	0.021853	-0.043624	0.817828	0.573807
10592	0	9.313337	-0.171024	5.086881	-0.363489	-1.195464	0.726885	-2.534635	0.069922	-1.538145	-0.532715	0.394043	-0.688232	0.093138	-0.001782	0.050859	0.999890	-0.012673	0.000350	-0.007690	-0.011477	-0.575103	0.818001	0.999769	0.008274	0.019845	-0.018181	0.818039	0.574875
10593	0	9.352379	-0.322773	5.108669	-0.531943	-1.206993	0.767003	-2.573081	0.170139	-1.611258	-0.535156	0.402832	-0.683838	0.093541	-0.003324	0.051049	0.999884	-0.012865	0.000851	-0.008056	-0.027633	-0.576406	0.816696	0.999588	-0.022295	0.018087	0.007783	0.816859	0.576784
10594	0	9.242289	-0.504348	5.206638	-0.729667	-1.066887	0.728311	-2.581386	0.227871	-1.682257	-0.539795	0.402832	-0.674561	0.092439	-0.005149	0.052027	0.999881	-0.012906	0.001139	-0.008411	-0.044519	-0.577594	0.815109	0.998443	-0.053171	0.016855	0.033605	0.814591	0.579062
10595	0	9.072608	-0.586640	5.264146	-0.823778	-0.924633	0.619665	-2.575166	0.247005	-1.747269	-0.544434	0.411621	-0.660889	0.090739	-0.005982	0.052606	0.999878	-0.012875	0.001235	-0.008736	-0.062112	-0.578413	0.813376	0.996298	-0.084455	0.016022	0.059426	0.811360	0.581518
10596	0	8.823273	-0.608187	5.276073	-0.852348	-0.772657	0.421248	-2.565316	0.233699	-1.800506	-0.546631	0.409424	-0.660889	0.088239	-0.006200	0.052737	0.999877	-0.012826	0.001168	-0.009002	-0.080221	-0.578465	0.811753	0.993155	-0.115746	0.015666	0.084895	0.807453	0.583791
10597	0	8.600744	-0.564689	5.281588	-0.814092	-0.645837	0.242508	-2.539509	0.207795	-1.844469	-0.558105	0.413574	-0.644775	0.086009	-0.005770	0.052799	0.999876	-0.012697	0.001039	-0.009222	-0.098748	-0.577718	0.810241	0.988998	-0.147098	0.015651	0.110143	0.802872	0.585888
10598	0	8.416549	-0.477921	5.231161	-0.740139	-0.590846	0.063284	-2.542740	0.167031	-1.879500	-0.562500	0.411377	-0.642334	0.084163	-0.004905	0.052303	0.999875	-0.012713	0.000835	-0.009397	-0.117521	-0.575956	0.808989	0.983829	-0.178401	0.015908	0.135162	0.797776	0.587609
10599	0	8.292618	-0.412830	5.216470	-0.687460	-0.539652	-0.046131	-2.534928	0.144947	-1.898773	-0.564697	0.409180	-0.635254	0.082924	-0.004254	0.052158	0.999874	-0.012674	0.000725	-0.009493	-0.136395	-0.573419	0.807828	0.977632	-0.209697	0.016217	0.160100	0.791971	0.589195
10600	0	8.262191	-0.234107	5.221042	-0.532610	-0.552256	-0.066448	-2.535548	0.104765	-1.910071	-0.573730	0.411377	-0.623779	0.082626	-0.002468	0.052198	0.999874	-0.012677	0.000524	-0.009550	-0.155207	-0.569903	0.806921	0.970450	-0.240727	0.016643	0.184762	0.785660	0.590425
10601	0	8.358100	-0.174704	5.207692	-0.517178	-0.628025	0.002936	-2.553296	0.079605	-1.911747	-0.583008	0.415771	-0.614746	0.083584	-0.001881	0.052067	0.999873	-0.012766	0.000398	-0.009558	-0.173870	-0.565613	0.806133	0.962213	-0.271777	0.016844	0.209562	0.778600	0.591494
10602	0	8.441471	-0.183362	5.264720	-0.553270	-0.621929	0.102774	-2.566403	0.057409	-1.907645	-0.587402	0.413330	-0.605225	0.084412	-0.001963	0.052648	0.999872	-0.012831	0.000287	-0.009538	-0.192288	-0.560538	0.805495	0.952995	-0.302511	0.016985	0.234150	0.770899	0.592359
10603	0	8.445381	-0.230335	5.431702	-0.580198	-0.472153	0.203365	-2.563036	0.030065	-1.896921	-0.591797	0.413330	-0.595947	0.084439	-0.002408	0.054335	0.999873	-0.012815	0.000150	-0.009484	-0.210368	-0.554721	0.805003	0.942790	-0.332957	0.016938	0.258636	0.762512	0.593028
10604	0	8.536033	-0.327243	5.413383	-0.712208	-0.489164	0.263477	-2.573860	-0.013373	-1.884075	-0.600830	0.413330	-0.589111	0.085325	-0.003379	0.054183	0.999873	-0.012869	-0.000067	-0.009420	-0.228010	-0.548019	0.804789	0.931652	-0.362963	0.016794	0.282905	0.753613	0.593323
10605	0	8.808129	-0.429141	5.535335	-0.850028	-0.486737	0.553010	-2.507216	-0.050263	-1.870794	-0.607666	0.413330	-0.579834	0.088026	-0.004420	0.055430	0.999878	-0.012536	-0.000251	-0.009354	-0.245198	-0.540552	0.804786	0.919754	-0.392133	0.016842	0.306479	0.744335	0.593326
10606	0	9.030646	-0.581796	5.727258	-1.002386	-0.375517	0.843140	-2.491599	-0.023001	-1.880187	-0.612061	0.413330	-0.568115	0.090244	-0.005952	0.057357	0.999878	-0.012457	-0.000115	-0.009401	-0.262317	-0.532695	0.804628	0.907016	-0.420747	0.017145	0.329411	0.734308	0.593532
10607	0	9.081036	-0.893925	5.806792	-1.286311	-0.181379	0.924890	-2.469752	0.039118	-1.874677	-0.620850	0.406494	-0.556396	0.090737	-0.009072	0.058162	0.999880	-0.012348	0.000196	-0.009373	-0.279337	-0.524796	0.804090	0.893433	-0.448859	0.017423	0.351779	0.723267	0.594253
10608	0	8.889119	-1.087721	5.977239	-1.356684	0.162465	0.867194	-2.406165	0.081337	-1.873572	-0.620850	0.404297	-0.558594	0.088813	-0.010990	0.059868	0.999884	-0.012030	0.000407	-0.009367	-0.296253	-0.516670	0.803297	0.879270	-0.475979	0.018128	0.372986	0.711686	0.595302
10609	0	8.633177	-1.251284	5.981236	-1.427397	0.407541	0.659610	-2.381013	0.104694	-1.858568	-0.632080	0.402100	-0.544434	0.086246	-0.012602	0.059917	0.999886	-0.011905	0.000523	-0.009292	-0.312863	-0.508277	0.802353	0.864376	-0.502497	0.018724	0.393663	0.699393	0.596555
10610	0	8.455794	-1.457868	5.981321	-1.550438	0.635108	0.511785	-2.316070	0.125609	-1.833852	-0.636475	0.399902	-0.539795	0.084461	-0.014660	0.059930	0.999891	-0.011580	0.000628	-0.009169	-0.329093	-0.499653	0.801277	0.849089	-0.527888	0.019554	0.413214	0.686790	0.597974
10611	0	8.232357	-1.551154	5.988535	-1.547707	0.834328	0.333678	-2.264715	0.137172	-1.797083	-0.638672	0.399902	-0.525879	0.082225	-0.015572	0.060005	0.999895	-0.011323	0.000686	-0.008985	-0.344790	-0.490838	0.800124	0.833343	-0.552385	0.020244	0.432040	0.673758	0.599493
10612	0	7.953367	-1.741672	5.856622	-1.656871	1.020562	0.026145	-2.238315	0.152293	-1.743852	-0.643066	0.399902	-0.528076	0.079426	-0.017453	0.058701	0.999899	-0.011191	0.000761	-0.008719	-0.359864	-0.481969	0.798877	0.817264	-0.575891	0.020707	0.450086	0.660346	0.601138
10613	0	7.752911	-2.056927	5.740839	-1.874752	1.258189	-0.210713	-2.201246	0.121507	-1.686349	-0.647461	0.393066	-0.516357	0.077391	-0.020589	0.057588	0.999904	-0.011006	0.000608	-0.008431	-0.374061	-0.472815	0.797825	0.800842	-0.598515	0.020778	0.467686	0.646704	0.602531
10614	0	7.666581	-2.250955	5.682929	-1.998108	1.419493	-0.318936	-2.139235	0.084368	-1.632085	-0.654053	0.388672	-0.513916	0.076506	-0.022525	0.057038	0.999909	-0.010696	0.000422	-0.008160	-0.387406	-0.463364	0.797001	0.784377	-0.619934	0.020849	0.484427	0.633226	0.603618
10615	0	7.734912	-2.171758	5.838188	-1.855353	1.480388	-0.169259	-2.068911	0.039068	-1.600503	-0.658203	0.384277	-0.504395	0.077187	-0.021730	0.058592	0.999914	-0.010344	0.000195	-0.008002	-0.400013	-0.453474	0.796461	0.767738	-0.640422	0.020955	0.500568	0.619856	0.604326
10616	0	7.925495	-2.143052	5.900414	-1.846747	1.458501	0.020068	-2.021598	0.006736	-1.580927	-0.662598	0.382080	-0.494873	0.079087	-0.021458	0.059218	0.999918	-0.010108	0.000034	-0.007904	-0.412056	-0.443189	0.796111	0.750971	-0.659992	0.021280	0.515996	0.606626	0.604776
10617	0	8.090136	-2.136215	5.866892	-1.896507	1.407142	0.130004	-1.955496	0.004630	-1.577868	-0.664795	0.375488	-0.499268	0.080734	-0.021425	0.058876	0.999921	-0.009777	0.000023	-0.007889	-0.423786	-0.432603	0.795776	0.733978	-0.678821	0.021853	0.530736	0.593344	0.605196
10618	0	8.078645	-2.073404	5.949381	-1.777240	1.466062	0.169822	-1.877763	0.022054	-1.588320	-0.673828	0.377441	-0.485596	0.080628	-0.020815	0.059680	0.999924	-0.009389	0.000110	-0.007941	-0.435430	-0.421760	0.795311	0.716985	-0.696706	0.023077	0.544365	0.580274	0.605763
10619	0	7.987622	-1.986941	6.038258	-1.605319	1.542280	0.149978	-1.798887	0.015659	-1.611157	-0.682373	0.366455	-0.480469	0.079720	-0.019968	0.060556	0.999927	-0.008994	0.000078	-0.008056	-0.446916	-0.410432	0.794866	0.699789	-0.713918	0.024824	0.557280	0.567333	0.606277
10620	0	7.962722	-1.836408	6.038550	-1.472670	1.493091	0.129301	-1.720353	0.010843	-1.642723	-0.684326	0.359863	-0.475586	0.079479	-0.018497	0.060540	0.999929	-0.008602	0.000054	-0.008213	-0.458331	-0.398583	0.794396	0.682584	-0.730293	0.027401	0.569220	0.554801	0.606782
10621	0	7.875493	-1.633473	6.200776	-1.190605	1.516551	0.158451	-1.643562	0.020321	-1.673319	-0.686279	0.353271	-0.472900	0.078624	-0.016483	0.062135	0.999931	-0.008218	0.000102	-0.008366	-0.469708	-0.386284	0.793826	0.665177	-0.746060	0.030545	0.580443	0.542382	0.607378
10622	0	7.718898	-1.428927	6.288868	-0.925166	1.517173	0.087574	-1.573428	0.028897	-1.698704	-0.690430	0.346436	-0.470459	0.077076	-0.014449	0.062991	0.999933	-0.007867	0.000144	-0.008493	-0.481027	-0.373590	0.793123	0.647806	-0.761028	0.034420	0.590729	0.530346	0.608089
10623	0	7.670404	-1.262918	6.417762	-0.716857	1.520021	0.126791	-1.502682	0.027515	-1.715900	-0.699463	0.344238	-0.465576	0.076604	-0.012804	0.064263	0.999935	-0.007513	0.000138	-0.008579	-0.492135	-0.360492	0.792369	0.630298	-0.775387	0.038709	0.600439	0.518479	0.608813
10624	0	7.655801	-1.034025	6.627147	-0.443431	1.498253	0.245048	-1.437713	0.021660	-1.713515	-0.705811	0.335449	-0.460693	0.076476	-0.010519	0.066338	0.999937	-0.007188	0.000108	-0.008567	-0.502915	-0.347152	0.791557	0.612991	-0.788893	0.043479	0.609360	0.507083	0.609547
10625	0	7.714798	-0.715353	6.778842	-0.192221	1.340372	0.392648	-1.400323	0.029887	-1.689113	-0.709717	0.322021	-0.450928	0.077097	-0.007330	0.067828	0.999940	-0.007001	0.000149	-0.008445	-0.513281	-0.333802	0.790645	0.595594	-0.801843	0.048125	0.617908	0.495605	0.610381
10626	0	7.632952	-0.416971	6.799134	0.027157	1.169677	0.350732	-1.389999	0.054180	-1.648123	-0.711914	0.315430	-0.452881	0.076313	-0.004326	0.068000	0.999942	-0.006950	0.000271	-0.008240	-0.523286	-0.320703	0.789507	0.578319	-0.814112	0.052612	0.625874	0.484118	0.611482
10627	0	7.606872	-0.238485	6.836031	0.153129	1.073876	0.359627	-1.383401	0.056753	-1.598849	-0.711670	0.308838	-0.447998	0.076068	-0.002520	0.068356	0.999944	-0.006917	0.000284	-0.007994	-0.532723	-0.307795	0.788333	0.560932	-0.825926	0.056582	0.633689	0.472344	0.612641
10628	0	7.689515	0.017331	6.852275	0.247448	0.864683	0.447608	-1.373937	0.028519	-1.539922	-0.717773	0.297852	-0.445313	0.076906	0.000052	0.068511	0.999947	-0.006870	0.000143	-0.007699	-0.541403	-0.295076	0.787282	0.543813	-0.837041	0.060247	0.641210	0.460752	0.613643
10629	0	7.803786	0.123992	6.777204	0.181537	0.722720	0.496998	-1.394916	0.020974	-1.482362	-0.717773	0.293457	-0.445313	0.078054	0.001134	0.067756	0.999948	-0.006974	0.000105	-0.007412	-0.549439	-0.282611	0.786287	0.526489	-0.847832	0.063166	0.648789	0.448677	0.614624
10630	0	7.852847	0.337061	6.723494	0.216527	0.517606	0.515496	-1.382019	0.013886	-1.425050	-0.719727	0.289063	-0.437988	0.078557	0.003275	0.067207	0.999951	-0.006910	0.000069	-0.007125	-0.556902	-0.270471	0.785306	0.509497	-0.857952	0.065819	0.655952	0.436766	0.615599
10631	0	7.865294	0.397143	6.733139	0.232518	0.473943	0.535116	-1.419828	0.025371	-1.359128	-0.724121	0.284424	-0.428711	0.078688	0.003915	0.067293	0.999952	-0.007099	0.000127	-0.006796	-0.563839	-0.258778	0.784295	0.492267	-0.867818	0.067560	0.663143	0.424176	0.616698
10632	0	7.736165	0.272013	6.702147	0.211964	0.604011	0.406473	-1.464150	0.032443	-1.304714	-0.728516	0.282227	-0.437744	0.077390	0.002706	0.066989	0.999952	-0.007321	0.000162	-0.006523	-0.570355	-0.247482	0.783229	0.475012	-0.877293	0.068705	0.670118	0.411229	0.617925
10633	0	7.552078	0.148795	6.530837	0.139612	0.683455	0.148299	-1.473822	0.008543	-1.250939	-0.728027	0.271240	-0.421143	0.075533	0.001497	0.065294	0.999953	-0.007369	0.000043	-0.006255	-0.576204	-0.236409	0.782368	0.457658	-0.886431	0.069205	0.677155	0.397933	0.618959
10634	0	7.445966	0.038109	6.436783	0.088889	0.765984	-0.000379	-1.465860	-0.051873	-1.196527	-0.732422	0.266846	-0.423340	0.074445	0.000408	0.064384	0.999955	-0.007329	-0.000259	-0.005983	-0.581213	-0.225501	0.781883	0.440658	-0.894985	0.069443	0.684114	0.384904	0.619545
10635	0	7.440127	-0.066379	6.408751	0.039954	0.846748	-0.029365	-1.460188	-0.129808	-1.147314	-0.734375	0.258057	-0.427734	0.074356	-0.000622	0.064140	0.999957	-0.007301	-0.000649	-0.005736	-0.585231	-0.214617	0.781949	0.423662	-0.903174	0.069191	0.691386	0.371775	0.619490
10636	0	7.522797	-0.203376	6.385959	-0.060966	0.943796	0.011761	-1.448677	-0.198784	-1.101342	-0.745605	0.258057	-0.413574	0.075153	-0.001985	0.063949	0.999958	-0.007243	-0.000994	-0.005507	-0.588410	-0.203855	0.782443	0.407031	-0.910820	0.068792	0.698641	0.358957	0.618911
10637	0	7.673788	-0.393708	6.395929	-0.189025	1.090883	0.123312	-1.447917	-0.253699	-1.071279	-0.736328	0.253662	-0.408936	0.076636	-0.003884	0.064085	0.999959	-0.007239	-0.001268	-0.005356	-0.590847	-0.193085	0.783338	0.390274	-0.918181	0.068048	0.706107	0.345922	0.617860
10638	0	7.785221	-0.588081	6.358909	-0.318532	1.239401	0.174980	-1.446417	-0.299988	-1.045340	-0.740723	0.249023	-0.408691	0.077726	-0.005827	0.063748	0.999959	-0.007232	-0.001500	-0.005227	-0.592695	-0.182386	0.784505	0.373720	-0.925099	0.067273	0.713475	0.333057	0.616463
10639	0	7.811726	-0.677664	6.189779	-0.442004	1.267609	0.086467	-1.422790	-0.360533	-1.018411	-0.747314	0.244629	-0.401611	0.077971	-0.006733	0.062086	0.999960	-0.007114	-0.001803	-0.005092	-0.593774	-0.171675	0.786105	0.357192	-0.931672	0.066336	0.721004	0.320179	0.614523
10640	0	7.821539	-0.641753	6.090285	-0.457256	1.210852	0.036395	-1.385959	-0.404085	-0.989467	-0.749268	0.238037	-0.389648	0.078060	-0.006381	0.061105	0.999962	-0.006930	-0.002020	-0.004947	-0.594283	-0.161112	0.787954	0.341168	-0.937712	0.065579	0.728308	0.307797	0.612232
10641	0	7.875561	-0.650654	6.150181	-0.395626	1.238234	0.116187	-1.377523	-0.418305	-0.969989	-0.749268	0.238037	-0.387451	0.078595	-0.006463	0.061711	0.999962	-0.006888	-0.002092	-0.004850	-0.594389	-0.150648	0.789941	0.325030	-0.943492	0.064636	0.735566	0.295173	0.609767
10642	0	7.967274	-0.765918	6.043836	-0.511715	1.311864	0.117516	-1.379511	-0.423245	-0.957213	-0.753418	0.231445	-0.382568	0.079508	-0.007622	0.060659	0.999963	-0.006897	-0.002116	-0.004786	-0.594277	-0.140324	0.791924	0.309040	-0.948909	0.063770	0.742515	0.282634	0.607280
10643	0	8.089321	-0.816310	5.970834	-0.597547	1.332610	0.168352	-1.333571	-0.425994	-0.932786	-0.753418	0.229248	-0.375488	0.080728	-0.008141	0.059935	0.999965	-0.006668	-0.002130	-0.004664	-0.593840	-0.130193	0.793980	0.293252	-0.953964	0.062905	0.749238	0.270191	0.604681
10644	0	8.242494	-0.678514	6.064071	-0.523803	1.218708	0.356491	-1.279904	-0.426079	-0.896607	-0.762207	0.226807	-0.365967	0.082265	-0.006765	0.060859	0.999967	-0.006399	-0.002130	-0.004483	-0.593176	-0.120449	0.796012	0.278194	-0.958504	0.062269	0.755481	0.258382	0.602069
10645	0	8.384158	-0.560744	6.043153	-0.537869	1.093588	0.465580	-1.242703	-0.407222	-0.862976	-0.761719	0.215820	-0.363281	0.083694	-0.005592	0.060637	0.999969	-0.006213	-0.002036	-0.004315	-0.592349	-0.111053	0.797991	0.263343	-0.962740	0.061499	0.761428	0.246575	0.599523
10646	0	8.429104	-0.187740	5.855167	-0.566044	0.694435	0.413028	-1.164196	-0.344821	-0.834840	-0.763916	0.209229	-0.358398	0.084182	-0.001888	0.058708	0.999973	-0.005821	-0.001724	-0.004174	-0.591833	-0.102125	0.799565	0.249398	-0.966468	0.061160	0.766508	0.235607	0.597457
10647	0	8.509641	0.181899	5.769787	-0.555388	0.319946	0.450189	-1.086595	-0.279179	-0.816205	-0.764160	0.215820	-0.363281	0.085023	0.001786	0.057807	0.999976	-0.005433	-0.001396	-0.004081	-0.591587	-0.093504	0.800801	0.235899	-0.969859	0.061026	0.770958	0.225010	0.595814
10648	0	8.808671	0.562925	5.758380	-0.632965	-0.065683	0.706986	-0.989589	-0.213052	-0.796679	-0.763672	0.204834	-0.353760	0.088048	0.005564	0.057650	0.999979	-0.004948	-0.001065	-0.003983	-0.591747	-0.085253	0.801603	0.223429	-0.972779	0.061479	0.774542	0.215482	0.594687
10649	0	9.186147	0.889348	5.981795	-0.603478	-0.353565	1.163145	-0.950342	-0.118655	-0.768212	-0.768311	0.207031	-0.351318	0.091860	0.008825	0.059830	0.999981	-0.004752	-0.000593	-0.003841	-0.592410	-0.077443	0.801906	0.211189	-0.975489	0.061809	0.777464	0.205970	0.594244
10650	0	9.268577	0.918553	6.035078	-0.609911	-0.366513	1.262785	-0.951560	-0.024544	-0.732830	-0.772461	0.198242	-0.348877	0.092712	0.009133	0.060319	0.999982	-0.004758	-0.000123	-0.003664	-0.593698	-0.070193	0.801620	0.199325	-0.977971	0.061989	0.779610	0.196586	0.594611
10651	0	9.301824	0.778533	6.074788	-0.635040	-0.217562	1.304079	-0.904460	-0.008267	-0.689236	-0.765137	0.189453	-0.353027	0.093042	0.007739	0.060717	0.999984	-0.004522	-0.000041	-0.003446	-0.594877	-0.063354	0.801317	0.187854	-0.980241	0.061958	0.781558	0.187388	0.595024
10652	0	9.261159	0.758371	6.115296	-0.589858	-0.179464	1.294107	-0.821554	-0.042583	-0.652636	-0.770020	0.193848	-0.350830	0.092623	0.007533	0.061142	0.999986	-0.004108	-0.000213	-0.003263	-0.595710	-0.056830	0.801187	0.177430	-0.982162	0.062259	0.783357	0.179242	0.595167
10653	0	9.102635	0.893082	6.077399	-0.503165	-0.301517	1.152997	-0.746847	-0.077051	-0.605178	-0.774170	0.189209	-0.346191	0.091030	0.008882	0.060776	0.999988	-0.003734	-0.000385	-0.003026	-0.596054	-0.050670	0.801344	0.167653	-0.983863	0.062492	0.785247	0.171596	0.594930
10654	0	8.909976	1.144204	5.870763	-0.509377	-0.564107	0.891753	-0.677758	-0.105790	-0.573568	-0.769531	0.184814	-0.348389	0.089101	0.011385	0.058716	0.999990	-0.003389	-0.000529	-0.002868	-0.596132	-0.044803	0.801635	0.158795	-0.985298	0.063019	0.787026	0.164863	0.594483
10655	0	8.686919	1.464496	5.711980	-0.449474	-0.886115	0.639432	-0.636646	-0.136796	-0.541071	-0.771484	0.178223	-0.343262	0.086870	0.014592	0.057133	0.999991	-0.003183	-0.000684	-0.002705	-0.595790	-0.039173	0.802185	0.150244	-0.986613	0.063409	0.788962	0.158301	0.593699
10656	0	8.410017	1.739533	5.562965	-0.360662	-1.159135	0.347394	-0.599057	-0.148079	-0.535763	-0.771729	0.180420	-0.343506	0.084105	0.017337	0.055640	0.999992	-0.002995	-0.000740	-0.002679	-0.595377	-0.033612	0.802743	0.142209	-0.987758	0.064115	0.790761	0.152330	0.592868
10657	0	8.254601	1.991067	5.637092	-0.172667	-1.379789	0.284141	-0.573124	-0.183791	-0.549357	-0.778320	0.176025	-0.336426	0.082549	0.019846	0.056390	0.999992	-0.002866	-0.000919	-0.002747	-0.594575	-0.027835	0.803558	0.134101	-0.988835	0.064972	0.792778	0.146389	0.591670
10658	0	8.195358	2.028786	5.524556	-0.218188	-1.417420	0.174498	-0.588286	-0.245175	-0.581301	-0.778076	0.169434	-0.333740	0.081945	0.020212	0.055286	0.999991	-0.002941	-0.001226	-0.002906	-0.593357	-0.021691	0.804647	0.125865	-0.989841	0.066132	0.795038	0.140517	0.590059
10659	0	8.142695	1.886716	5.257143	-0.408017	-1.296129	-0.032388	-0.602512	-0.307463	-0.618344	-0.777588	0.162842	-0.335938	0.081404	0.018774	0.052640	0.999990	-0.003013	-0.001537	-0.003092	-0.591551	-0.015073	0.806127	0.117111	-0.990828	0.067412	0.797717	0.134284	0.587890
10660	0	8.135399	1.844632	5.064485	-0.547920	-1.256682	-0.150553	-0.557191	-0.370586	-0.649912	-0.777588	0.162842	-0.321777	0.081320	0.018323	0.050744	0.999989	-0.002786	-0.001853	-0.003250	-0.589295	-0.008103	0.807877	0.108709	-0.991652	0.069350	0.800571	0.128691	0.585256
10661	0	8.182547	1.927741	5.014355	-0.584695	-1.317332	-0.130919	-0.519077	-0.460231	-0.671582	-0.781982	0.156250	-0.328613	0.081774	0.019133	0.050282	0.999988	-0.002595	-0.002301	-0.003358	-0.586190	-0.000791	0.810173	0.100314	-0.992375	0.071612	0.803939	0.123249	0.581800
10662	0	8.520167	2.000848	4.869212	-0.863682	-1.374067	0.070210	-0.518751	-0.519545	-0.676968	-0.781738	0.153809	-0.310059	0.085142	0.019847	0.048862	0.999988	-0.002594	-0.002598	-0.003385	-0.582627	0.006596	0.812713	0.092064	-0.992995	0.074060	0.807509	0.117971	0.577938
10663	0	8.799609	1.986592	4.710135	-1.125834	-1.341066	0.212227	-0.553035	-0.481164	-0.681051	-0.779297	0.147217	-0.316650	0.087950	0.019697	0.047258	0.999987	-0.002765	-0.002406	-0.003405	-0.579211	0.013982	0.815058	0.083359	-0.993596	0.076282	0.810905	0.112126	0.574336
10664	0	8.982085	1.871586	4.717508	-1.209676	-1.187659	0.363833	-0.574129	-0.411505	-0.660347	-0.783691	0.142822	-0.309570	0.089785	0.018555	0.047306	0.999988	-0.002871	-0.002058	-0.003302	-0.576360	0.021035	0.816925	0.074765	-0.994119	0.078346	0.813768	0.106233	0.571398
10665	0	9.042577	1.634385	4.744713	-1.217344	-0.915266	0.416289	-0.581555	-0.358052	-0.634177	-0.785645	0.136230	-0.306885	0.090392	0.016195	0.047562	0.999989	-0.002908	-0.001790	-0.003171	-0.573763	0.027775	0.818550	0.066113	-0.994593	0.080090	0.816348	0.100069	0.568825
10666	0	9.103550	1.438356	4.733409	-1.256474	-0.689521	0.448618	-0.585290	-0.284264	-0.607991	-0.787842	0.134033	-0.304688	0.091012	0.014246	0.047422	0.999990	-0.002926	-0.001421	-0.003040	-0.571786	0.034139	0.819692	0.057732	-0.994983	0.081712	0.818369	0.094044	0.566946
10667	0	9.016449	1.213381	4.714023	-1.221553	-0.443638	0.351052	-0.567436	-0.208200	-0.578185	-0.796631	0.127441	-0.302002	0.090150	0.012007	0.047200	0.999991	-0.002837	-0.001041	-0.002891	-0.570260	0.040147	0.820483	0.049522	-0.995308	0.083120	0.819970	0.088032	0.565596
10668	0	8.953152	1.054178	4.844532	-1.077356	-0.251500	0.361580	-0.544133	-0.163151	-0.552051	-0.789795	0.127441	-0.299561	0.089521	0.010427	0.048490	0.999992	-0.002721	-0.000816	-0.002760	-0.569142	0.045821	0.820961	0.041797	-0.995543	0.084541	0.821176	0.082430	0.564690
10669	0	8.751075	0.874290	4.934571	-0.888892	-0.053623	0.232344	-0.557112	-0.110933	-0.532070	-0.787354	0.125244	-0.304199	0.087506	0.008648	0.049370	0.999992	-0.002786	-0.000555	-0.002660	-0.568297	0.051270	0.821225	0.033936	-0.995747	0.085650	0.822123	0.076544	0.564140
10670	0	8.542459	0.701177	4.877426	-0.820667	0.121100	0.014131	-0.559032	-0.065573	-0.505240	-0.789551	0.123047	-0.299561	0.085426	0.006932	0.048783	0.999993	-0.002795	-0.000328	-0.002526	-0.567878	0.056389	0.821179	0.026354	-0.995894	0.086611	0.822691	0.070826	0.564060
10671	0	8.305426	0.729024	4.914931	-0.651882	0.097264	-0.156928	-0.500199	-0.070714	-0.475376	-0.789307	0.118652	-0.294678	0.083054	0.007216	0.049161	0.999994	-0.002501	-0.000354	-0.002377	-0.567266	0.061235	0.821255	0.019283	-0.995971	0.087581	0.823309	0.065518	0.563799
10672	0	8.185051	0.866531	5.028657	-0.485060	-0.026560	-0.179551	-0.495085	-0.086495	-0.444797	-0.791504	0.116455	-0.296875	0.081848	0.008608	0.050301	0.999994	-0.002475	-0.000432	-0.002224	-0.566592	0.065758	0.821370	0.012568	-0.996005	0.088409	0.823903	0.060415	0.563502
10673	0	8.088576	0.864785	4.956974	-0.484720	-0.026322	-0.299073	-0.500609	-0.104654	-0.411630	-0.793457	0.107422	-0.296631	0.080878	0.008605	0.049590	0.999995	-0.002503	-0.000523	-0.002058	-0.565625	0.069981	0.821688	0.005857	-0.996027	0.088860	0.824642	0.055074	0.562968
10674	0	8.016437	0.938862	4.941921	-0.449767	-0.098903	-0.359898	-0.479341	-0.139710	-0.370761	-0.793701	0.111816	-0.289795	0.080147	0.009359	0.049453	0.999995	-0.002397	-0.000699	-0.001854	-0.564450	0.073786	0.822163	-0.000309	-0.996016	0.089177	0.825467	0.050082	0.562224
10675	0	8.009680	1.028512	4.987709	-0.398346	-0.182353	-0.331226	-0.463288	-0.162301	-0.335860	-0.793457	0.109619	-0.289795	0.080074	0.010266	0.049918	0.999996	-0.002316	-0.000812	-0.001679	-0.562954	0.077270	0.822868	-0.006282	-0.995991	0.089229	0.826465	0.045062	0.561182
10676	0	8.045243	1.070468	4.945847	-0.443015	-0.220814	-0.321207	-0.459679	-0.173510	-0.303808	-0.791016	0.105225	-0.287354	0.080426	0.010696	0.049504	0.999996	-0.002298	-0.000868	-0.001519	-0.561458	0.080408	0.823589	-0.011907	-0.995950	0.089118	0.827419	0.040230	0.560142
